"","statistics","layersdepths","ID","lat","long","ph","om","clay","sand","silt","bd","hb","n","ksat","theta_r","theta_s","lambda","alpha"
"2113","mean","15_30",108835600,47.545355,-122.3610833333,5.52025556564331,1.01604323941448,6.203125,60.0763244628906,28.9289894104004,1.24691700935364,0.866751640175524,1.47305727005005,5.39567631891188,0.0339018665254116,0.529465317726135,0.408978164196014,1.16386926611011
"2114","mean","15_30",108835665,47.5349366667,-122.3581866667,5.55243968963623,1.00523661160656,6.62610006332397,59.9453125,28.8949184417725,1.18451523780823,0.841975117217059,1.47000980377197,4.61263607836112,0.0300273708999157,0.553013145923615,0.407073497772217,1.21063631867769
"2115","mean","15_30",108835732,47.5200616667,-122.360475,5.56548023223877,0.892173289949338,6.09512186050415,59.4364624023438,28.904296875,1.20719027519226,0.841893321506723,1.47915053367615,4.62842433594822,0.0311803929507732,0.544456481933594,0.410578787326813,1.1893736539715
"2116","mean","15_30",108835771,47.5184783333,-122.3578416667,5.59643745422363,0.887577436586418,6.40341472625732,59.4669570922852,28.6301345825195,1.17531633377075,0.828653423793955,1.47967064380646,4.2750870986538,0.030821917578578,0.556484341621399,0.410289704799652,1.21118196508032
"2117","mean","15_30",108835871,47.5168216667,-122.2595283333,5.55795669555664,0.930624158557493,6.1025390625,59.6457672119141,28.6096954345703,1.19878911972046,0.844928047519891,1.4788818359375,4.77384477785424,0.0308680348098278,0.547626793384552,0.409501940011978,1.19568610765742
"2118","mean","15_30",108835930,47.5173716667,-122.2848666667,5.77540636062622,1.01477837284314,2.5654296875,85.26171875,9.26390266418457,1.38180494308472,1.05815298109077,1.45590817928314,61.1720150672248,0.0397808216512203,0.478564202785492,0.397768288850784,0.946271202674589
"2119","mean","15_30",108836002,47.5224416667,-122.2810133333,5.48741912841797,1.18850221520334,6.65949153900146,58.8686294555664,29.919921875,1.23178625106812,0.871579274460884,1.46650779247284,6.00480059348473,0.0358334966003895,0.535175085067749,0.407041788101196,1.14349769921352
"2120","mean","15_30",108836046,47.5229133333,-122.2808133333,5.46227312088013,1.57790992774753,7.1842622756958,57.8336639404297,28.1971778869629,1.2175612449646,0.881352871940063,1.45240235328674,7.21363918985775,0.0372070670127869,0.540542960166931,0.403392910957336,1.13940911239657
"2121","mean","15_30",108836112,47.52618,-122.27672,5.48386287689209,1.46812868847047,10.759765625,48.3365936279297,36.0855331420898,1.2761116027832,1.27847164316259,1.41431200504303,4.96155619071465,0.0450941175222397,0.51844847202301,0.371602147817612,0.7828750567406
"2122","mean","15_30",108836146,47.5261833333,-122.2765583333,5.48386287689209,1.46812868847047,10.759765625,48.3365936279297,36.0855331420898,1.2761116027832,1.27847164316259,1.41431200504303,4.96155619071465,0.0450941175222397,0.51844847202301,0.371602147817612,0.7828750567406
"2123","mean","15_30",108836230,47.5261783333,-122.27642,5.48386287689209,1.46812868847047,10.759765625,48.3365936279297,36.0855331420898,1.2761116027832,1.27847164316259,1.41431200504303,4.96155619071465,0.0450941175222397,0.51844847202301,0.371602147817612,0.7828750567406
"2124","mean","15_30",108836366,47.526295,-122.2836533333,5.4807186126709,1.23022720283778,6.6075267791748,60.721134185791,27.5087890625,1.22807276248932,0.865611948151977,1.47251462936401,6.3642055342226,0.035069540143013,0.536576330661774,0.40926194190979,1.15126199775588
"2125","mean","15_30",108836462,47.55135,-122.2888033333,5.45713520050049,1.22089425590207,6.48237037658691,60.7315979003906,27.191707611084,1.24849319458008,0.878532695619163,1.47408366203308,6.85068799376095,0.0354129150509834,0.528870522975922,0.41144734621048,1.14546387250312
"2126","mean","15_30",108836535,47.55045,-122.2827833333,5.53185129165649,1.14084478369803,6.57219505310059,60.5400009155273,28.1025390625,1.17895603179932,0.829984089143161,1.471923828125,5.62490376438138,0.0305009782314301,0.555110931396484,0.409572869539261,1.21391384658803
"2127","mean","15_30",108836577,47.5505,-122.281295,5.57725048065186,0.935090525196162,6.29941272735596,59.6197700500488,28.7619743347168,1.18590641021729,0.837757123532941,1.47823798656464,4.53455560066396,0.0305385384708643,0.552488148212433,0.408871591091156,1.20562795753663
"2128","mean","15_30",108836665,47.5552366667,-122.2799383333,5.55276155471802,0.91680165705697,6.0210165977478,59.5897521972656,29.8956928253174,1.21334648132324,0.851169096171359,1.47865343093872,4.74472318757493,0.0309197641909122,0.542133450508118,0.409255594015121,1.18605223801522
"2129","mean","15_30",108836722,47.5769966667,-122.3091133333,5.76645660400391,1.02969725333476,2.52346038818359,85.1171875,9.52346038818359,1.3824805021286,1.06087458316689,1.45927739143372,58.5972642333446,0.0389209762215614,0.478309273719788,0.398672699928284,0.943426718404651
"2130","mean","15_30",108836763,47.5835133333,-122.308145,5.47972965240479,1.13261425896166,6.50293254852295,60.3748779296875,28.3896484375,1.24384319782257,0.87511592923982,1.47281277179718,6.12517238268041,0.0354154445230961,0.530625283718109,0.409346610307693,1.13981099636539
"2131","mean","15_30",108967112,47.234840581,-122.4232086722,5.56665945053101,0.957306096648186,6.25562000274658,59.7876586914062,28.3025417327881,1.18272185325623,0.835513180842153,1.47910952568054,4.74087947765852,0.0302653647959232,0.55368983745575,0.4093257188797,1.21240315378738
"2132","mean","15_30",109109396,47.5043633333,-122.2466583333,5.59254932403564,0.835757104796628,6.20146322250366,59.2121925354004,29.2900390625,1.20263159275055,0.84273163089116,1.47980213165283,4.21761560663712,0.0314588248729706,0.546176791191101,0.410333812236786,1.18890395552018
"2133","mean","15_30",109503761,47.3210866158,-122.2947130914,5.64425992965698,0.724786641493572,6.7392578125,58.177734375,30.2685546875,1.1696869134903,0.838569058654968,1.47928082942963,3.18126010912042,0.0327619984745979,0.558608770370483,0.407298237085342,1.18640411766374
"2134","mean","15_30",110442659,47.7598020947,-122.6504937095,5.78656196594238,1.34185348113732,26.3315372467041,25.3602161407471,33.8317070007324,1.28511238098145,2.74420794560404,1.27735829353333,0.657878272476498,0.0817070305347443,0.515051960945129,0.271826177835464,0.366681075902395
"2135","mean","15_30",111148900,47.9839166667,-122.77053,5.94848155975342,3.44566592888936,16.8765869140625,17.369270324707,63.5948257446289,1.09506356716156,2.41605605723958,1.32380366325378,2.69110360938873,0.056441206485033,0.586768507957458,0.307581186294556,0.418026582256748
"2136","mean","15_30",111153469,47.9879783333,-122.7616383333,5.63724517822266,0.718574385656677,6.77095508575439,58.3880233764648,29.5685615539551,1.15113496780396,0.834002912675395,1.48502457141876,3.44820065688303,0.0321093760430813,0.565609395503998,0.408884406089783,1.19308994966061
"2137","mean","15_30",111975728,47.4518953544,-122.0120884014,5.67732906341553,0.820803172946542,7.5685601234436,53.7933731079102,34.5518569946289,1.14426052570343,0.863485418217893,1.45820653438568,3.32128783466363,0.0323225818574429,0.568203568458557,0.397500962018967,1.14485049949245
"2138","mean","15_30",112530047,47.5283313622,-122.0212449697,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2139","mean","15_30",112530793,47.5282883333,-122.0211638333,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2140","mean","15_30",112531114,47.5283745058,-122.0212274424,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2141","mean","15_30",112531326,47.5284570146,-122.0209750273,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2142","mean","15_30",112531349,47.5282916667,-122.0210916667,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2143","mean","15_30",112531476,47.5284746848,-122.021088889,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2144","mean","15_30",112538847,47.5203665521,-122.0095601058,5.86605834960938,3.05877801339911,6.49608993530273,62.2565994262695,30.4043922424316,1.35240459442139,0.968795641777797,1.51010513305664,6.89808224785132,0.0265424400568008,0.48965859413147,0.425207316875458,1.024652820639
"2145","mean","15_30",114007570,47.3690960412,-122.2729868901,5.62996101379395,0.772381798067914,6.79756116867065,55.2553825378418,32.0939331054688,1.15435123443604,0.856527212076082,1.46462607383728,3.34796285600719,0.0322287380695343,0.564395785331726,0.402671217918396,1.1688894503604
"2146","mean","15_30",115375167,47.01613473,-122.85205385,5.34775543212891,1.60913242029207,6.43059635162354,62.0024490356445,25.7734375,1.32707023620605,0.9184966306692,1.47686219215393,10.3611291085625,0.0399608612060547,0.499218761920929,0.412433594465256,1.09810826366461
"2147","mean","15_30",116869861,47.5194265461,-122.0980624204,6.17000007629395,0.384591789435003,10.6572265625,48.755859375,21.5,0.891311168670654,0.680239018311985,1.46945810317993,2.4719816729082,0.0327215678989887,0.663656115531921,0.407544016838074,1.4481048065953
"2148","mean","15_30",117218116,47.379530468,-122.3177437822,5.65546464920044,1.60862593679165,10.0009746551514,53.074779510498,31.12109375,1.20784521102905,1.28690931039335,1.40632939338684,3.46388842278213,0.0441697537899017,0.544209361076355,0.367242217063904,0.782649386559843
"2149","mean","15_30",117385462,47.47311,-122.279741,5.61844921112061,0.776448070322056,6.60829257965088,58.7702407836914,29.2656860351562,1.15967750549316,0.826566666966695,1.48030829429626,3.6504143827369,0.0317187495529652,0.5623859167099,0.409640341997147,1.21292968259299
"2150","mean","15_30",117396857,47.668731,-122.303724,5.52671909332275,1.41919155439206,6.81311130523682,64.7385101318359,22.0259552001953,1.25951075553894,1.11997698770342,1.43437504768372,8.62739667943204,0.0361739955842495,0.524712979793549,0.384873807430267,0.890970968255577
"2151","mean","15_30",117400290,47.659101,-122.308602,5.47105169296265,1.14142869351627,6.3515625,60.5783538818359,27.1692676544189,1.24371314048767,0.868703065100551,1.47423028945923,6.33862818482752,0.0348227210342884,0.530674338340759,0.411823272705078,1.14732613895197
"2152","mean","15_30",117484722,47.5312299421,-122.0155067929,5.69776916503906,5.37901872182567,14.5409755706787,45.3512725830078,30.7561073303223,1.27869987487793,2.2338216475665,1.33740210533142,3.70808849509989,0.0664666742086411,0.517471730709076,0.311692804098129,0.448963844328657
"2153","mean","15_30",117495884,47.65244,-122.307758,5.49953413009644,1.03036296461514,6.19463443756104,60.0390625,28.4637603759766,1.25107526779175,0.857179281713884,1.47411942481995,5.81255458028465,0.0337960794568062,0.527896165847778,0.409693777561188,1.15227976052149
"2154","mean","15_30",117517305,47.959595,-122.2339966667,5.63715553283691,0.687933325688713,6.75,58.3927917480469,29.9671859741211,1.14810729026794,0.831962285609714,1.48683881759644,3.45137003126392,0.032530851662159,0.566751956939697,0.409283071756363,1.1965356354008
"2155","mean","15_30",117528484,47.659884,-122.307289,5.46727466583252,1.1943099846633,6.47064542770386,60.7473068237305,26.7724609375,1.26596093177795,0.89038150857115,1.46889650821686,6.57278611710235,0.0350499525666237,0.522278964519501,0.411413192749023,1.12737996402353
"2156","mean","15_30",117694372,47.6912388889,-122.3026277778,5.63566112518311,2.92018891329033,12.9631996154785,48.5595703125,37.2397270202637,1.07581460475922,1.33163940613651,1.3979389667511,5.55168733011876,0.0418199598789215,0.594032227993011,0.362808734178543,0.741126731482085
"2157","mean","15_30",117922354,47.16446,-122.537897,5.54182815551758,1.69289546047417,6.39149570465088,58.8864936828613,29.5156555175781,1.13414478302002,0.851437733499788,1.46264672279358,4.3654661243697,0.0336640626192093,0.572020888328552,0.400287091732025,1.18683147500053
"2158","mean","15_30",117928934,47.657645,-122.32322,5.56490230560303,0.94758447350328,6.2138671875,59.7190895080566,28.4354820251465,1.18752431869507,0.838953962138786,1.47928881645203,4.72848435299679,0.0303789041936398,0.551877617835999,0.409380465745926,1.20710038758147
"2159","mean","15_30",118135613,47.639393,-122.295159,5.59005880355835,0.994511880838383,6.65851259231567,56.2878799438477,36.64453125,1.17352592945099,0.862838779879884,1.46249997615814,3.83508754237629,0.0305714271962643,0.557160019874573,0.402857005596161,1.16615912012354
"2160","mean","15_30",118412760,47.661166,-122.307175,5.5511155128479,0.987929677828111,6.26390218734741,59.8600006103516,27.9423828125,1.21101975440979,0.85671742067188,1.47348630428314,4.89669462633746,0.0297853667289019,0.543011486530304,0.409050911664963,1.1893326214034
"2161","mean","15_30",118443273,47.656108,-122.306071,5.43570899963379,1.28076867964275,6.38725471496582,61.0896186828613,26.1092071533203,1.26872682571411,0.885889624257322,1.47154879570007,7.0931323788898,0.0343140363693237,0.521235227584839,0.412822306156158,1.13776045065221
"2162","mean","15_30",118811479,47.656441,-122.308201,5.48382186889648,1.08084490296869,6.27223873138428,60.2750778198242,28.118766784668,1.26400589942932,0.878935535301983,1.47424173355103,6.18331597206565,0.0340627431869507,0.523016631603241,0.410009264945984,1.13591809526281
"2163","mean","15_30",118819638,47.1906397953,-122.3287020977,6.37933588027954,5.08987713225464,16.7115020751953,15.6477489471436,65.5107650756836,1.07726562023163,2.53752327492059,1.3139922618866,2.34511844107638,0.0593774281442165,0.59348464012146,0.299651920795441,0.394761955706323
"2164","mean","15_30",119065165,47.6511033333,-122.3079,5.45042514801025,1.14255009177816,6.37279844284058,60.4882469177246,27.6900100708008,1.27429831027985,0.890539313564805,1.46977543830872,6.68895220520684,0.0355088412761688,0.519132733345032,0.411929845809937,1.13059546464479
"2165","mean","15_30",119136167,47.5296793706,-122.3991026886,5.4224214553833,1.28602096780124,6.36692762374878,61.1277046203613,26.4656867980957,1.28579258918762,0.901406317248677,1.47172212600708,7.65985275543045,0.0362021625041962,0.514795303344727,0.412732422351837,1.11765790470334
"2166","mean","15_30",119137548,47.9606944649,-122.2336131441,5.65872859954834,2.03669411016115,10.6795120239258,52.7487754821777,30.1950168609619,1.1793749332428,1.31464384679792,1.39739739894867,3.64062695988885,0.0471579991281033,0.55495285987854,0.359848618507385,0.755352996605916
"2167","mean","15_30",119686002,47.658183,-122.307138,5.50786924362183,1.01301070073936,6.08203125,60.0446472167969,27.8629264831543,1.24990212917328,0.86541336584761,1.47531795501709,5.60267977257699,0.0325201191008091,0.52833878993988,0.410763144493103,1.1411390064394
"2168","mean","15_30",119901420,47.672537,-122.311365,5.64293527603149,2.61958449450343,10.7665367126465,46.1101379394531,36.5243644714355,1.12736320495605,1.26236302032689,1.39791464805603,4.38482571322427,0.0410838201642036,0.574579834938049,0.360833644866943,0.776107501697014
"2169","mean","15_30",123175479,47.0205187,-122.8140723,5.63469505310059,0.976380599418742,7.2919921875,59.752685546875,30.0132217407227,1.05390250682831,0.780338612181116,1.47530484199524,4.03729391165841,0.0301291607320309,0.602301001548767,0.409017562866211,1.29269360144942
"2170","mean","15_30",123175504,47.02084215,-122.8155576,5.63481760025024,1.03917682604093,10.6643838882446,52.2102470397949,32.3284606933594,1.17975521087646,1.05189256167708,1.42949223518372,2.50311895083761,0.0332367941737175,0.554809391498566,0.375653386116028,0.935570064333342
"2171","mean","15_30",123175545,47.01812115,-122.81562773,5.63595104217529,0.688974474380052,6.806640625,58.4250259399414,29.6841335296631,1.14079022407532,0.826218728678766,1.48686468601227,3.45735735453756,0.0322823561728001,0.569513082504272,0.409392565488815,1.2030231327751
"2172","mean","15_30",123407944,47.12361922,-122.85034078,5.74563312530518,2.14393167684751,17.0779724121094,16.3614616394043,64.5029296875,0.953222632408142,1.68550397252046,1.34101915359497,2.55448836734937,0.0520647689700127,0.64029335975647,0.319883584976196,0.598932203642079
"2173","mean","15_30",123458654,47.1300829,-122.85243943,5.63182258605957,0.730636164366454,6.75024509429932,56.804386138916,31.2151203155518,1.1554012298584,0.835009129785193,1.48081541061401,3.37970278814459,0.0323773212730885,0.563999593257904,0.406807005405426,1.19242003042742
"2174","mean","15_30",123459079,47.13080952,-122.85091477,5.58233213424683,1.81665199833201,18.0367279052734,26.7861328125,48.7299385070801,1.22313117980957,2.23044507369924,1.33057057857513,2.61887956229086,0.0606848746538162,0.538441061973572,0.301552653312683,0.456678065017072
"2175","mean","15_30",123462069,47.13339278,-122.84248785,5.42261219024658,2.60801366935453,13.9183769226074,30.2018585205078,50.6104583740234,1.06006836891174,1.53135856661258,1.36641013622284,2.66419121419995,0.0487890616059303,0.59997421503067,0.335924804210663,0.659746091887645
"2176","mean","15_30",124373409,47.3795261696,-122.3230099486,5.64684009552002,0.786683428635025,7.1181640625,57.7784805297852,30.2724609375,1.17439460754395,0.850286158305795,1.46460568904877,3.17378756447319,0.0326523035764694,0.556832253932953,0.404538035392761,1.18136150510572
"2177","mean","15_30",125802605,47.3873883333,-122.3024833333,5.6503438949585,0.91061740216611,7.89453125,57.0204696655273,30.24609375,1.18143141269684,0.947637608958706,1.45337343215942,3.19106357223312,0.0327592939138412,0.554176867008209,0.396315783262253,1.04195620182892
"2178","mean","15_30",125809304,47.3874533333,-122.3013616667,5.63463687896729,0.681103139721689,6.73828125,58.2001953125,30.10546875,1.15411365032196,0.836071522625588,1.48627686500549,3.41946902038471,0.0324570313096046,0.564485430717468,0.407749027013779,1.19154233261276
"2179","mean","15_30",125811114,47.385955,-122.3024366667,5.65896892547607,0.743015809832125,6.85777187347412,56.9469299316406,30.3109149932861,1.17667961120605,0.850267530699291,1.45898818969727,2.92009813788502,0.0327725484967232,0.555969953536987,0.402803301811218,1.18213920157885
"2180","mean","15_30",125967671,47.12929742,-122.85434992,5.74563312530518,2.14393167684751,17.0779724121094,16.3614616394043,64.5029296875,0.953222632408142,1.68550397252046,1.34101915359497,2.55448836734937,0.0520647689700127,0.64029335975647,0.319883584976196,0.598932203642079
"2181","mean","15_30",126246096,47.13442956,-122.85222713,5.66728258132935,0.84551883369632,15.7502450942993,39.0446510314941,37.9158515930176,1.21753430366516,1.49339039961398,1.3699951171875,1.83702285143904,0.0471265949308872,0.540553152561188,0.339571863412857,0.664265155647764
"2182","mean","15_30",126246122,47.08349438,-122.87040118,5.64099979400635,1.13743800412112,7.90234375,57.7146301269531,27.5547389984131,1.04626226425171,0.764857720554425,1.46723628044128,4.1804253196609,0.0297424383461475,0.605184078216553,0.404678523540497,1.32021652797676
"2183","mean","15_30",126696773,47.027322,-122.81641064,5.63873386383057,0.75728704107112,6.88807487487793,58.6567687988281,29.2933387756348,1.13048875331879,0.820300143564841,1.48566353321075,3.5702812316647,0.0319960936903954,0.573400497436523,0.40929588675499,1.22148406765034
"2184","mean","15_30",126707069,47.05386493,-122.83939575,5.66197681427002,1.42526430276341,9.693359375,54.5097465515137,29.249755859375,1.11279296875,1.02044222887431,1.42172849178314,3.39335950841252,0.0317086987197399,0.580078125,0.378321081399918,0.980810556969011
"2185","mean","15_30",126720714,47.17314572,-122.82020043,5.63704681396484,0.732362848208344,6.65609693527222,58.3878021240234,28.5321960449219,1.16388082504272,0.847454497023561,1.48060858249664,3.48512570056424,0.0298124998807907,0.560799717903137,0.409378290176392,1.17495048677155
"2186","mean","15_30",126722734,47.17086792,-122.82133454,5.63861417770386,0.800535320612755,6.68421030044556,59.2456169128418,29.4480895996094,1.16081285476685,0.848050090425524,1.47903621196747,3.53305517835988,0.03020272962749,0.561957359313965,0.408383369445801,1.17025700170348
